number;name;remote_id;source;image;;;;
1953;NUESTRA SEÑORA DE LAS MERCEDES;4;T;LIMA;;;;
1954;SAN MIGUEL ARCANGEL DE SANGALLAYA;4;T;LIMA;;;;
1955;BELEN;4;T;LIMA;;;;
1956;AGUSTIN HIPONA;4;T;CALLAO;;;;
1957;DEL PACIFICO;4;T;LIMA;;;;
1958;FERMIN TANGUIS;4;T;LIMA;;;;
1959;SAN JOSE MARELLO VIALE;4;T;CAJAMARCA;;;;
1960;SAN AGUSTIN;4;T;CALLAO;;;;
1961;NUESTRA SEÑORA DEL PERPETUO SOCORRO;4;T;LIMA;;;;
1962;PITAGORAS DE COMAS;4;T;LIMA;;;;
1963;SAN JUAN BOSCO;4;T;HUANUCO;;;;
1964;CIMA;4;T;LAMBAYEQUE;;;;
1965;HUANUCO;4;T;HUANUCO;;;;
1966;RAIMONDI;4;T;CUSCO;;;;
1967;LUCAS;4;T;LIMA;;;;
1968;MARIANISTA;4;T;LIMA;;;;
1969;JOSE DE SAN MARTIN;4;T;LA LIBERTAD;;;;
1970;SALVADOR;4;T;LIMA;;;;
1971;BRYCE;4;T;AREQUIPA;;;;
1972;LOS SANTOS APOSTOLES;4;T;LIMA;;;;
1973;PAMER;4;T;LIMA;;;;
1974;SANTA ISABEL DE HUNGRIA;4;T;LIMA;;;;
1975;JOHN DEWEY;4;T;LIMA;;;;
1976;ATENEO DE LA MOLINA;4;T;LIMA;;;;
1977;ESTRELLA DE MARIA / STELLA MARIS;4;T;LIMA;;;;
1978;SANTA ISABEL DE HUNGRIA;4;T;ANCASH;;;;
1979;SAN ANTONIO DE ABAD;4;T;LIMA;;;;
1980;JUAN PABLO PEREGRINO;4;T;LIMA;;;;
1981;JESUS REPARADOR;4;T;LIMA;;;;
1983;LOS OLIVOS;4;T;CALLAO;;;;
1984;INMACULADO CORAZON DE MARIA;4;T;LIMA;;;;
1985;MARIA REICHE;4;T;LIMA;;;;
1986;CESAR VALLEJO;4;T;LIMA;;;;
1987;EDUARDO FORGA;4;T;LIMA;;;;
1988;AMERICANO;4;T;LIMA;;;;
1989;PAMER;4;T;LIMA;;;;
1990;MARIA REYNA DE LA PAZ;4;T;LIMA;;;;
1991;MADRE TERESA DE CALCUTA;4;T;LIMA;;;;
1992;COLEGIO PERUANO DE CIENCIAS;4;T;LIMA;;;;
1993;INFANTA MARIA;4;T;LIMA;;;;
1994;JOSEPH AND MERY HIGH SCHOOL;4;T;LIMA;;;;
1995;PAMER MAGDALENA;4;T;LIMA;;;;
1996;TRILCE ESCARDO (TRENTO INTISUYO);4;T;LIMA;;;;
1997;NUESTRA SEÑORA DE MONSERRAT;4;T;LIMA;;;;
1998;SAN JUAN CRISOSTOMO;4;T;LIMA;;;;
1999;JOSE ANTONIO ENCINAS;4;T;CALLAO;;;;
2000;THE TIGERS;4;T;CALLAO;;;;
2001;TRILCE / TRILCE PUCALLPA;4;T;UCAYALI;;;;
2002;REY DE REYES;4;T;AREQUIPA;;;;
2003;CIMA;4;T;TACNA;;;;
2004;INGENIERIA;4;T;LA LIBERTAD;;;;
2005;JESUS EL MAESTRO HIGH SCHOOL;4;T;JUNIN;;;;
2006;ALGORITMO;4;T;PASCO;;;;
2007;VIRGEN DE LAS NIEVES;4;T;ICA;;;;
2008;EL PACIFICO;4;T;AYACUCHO;;;;
2009;40159 EJERCITO AREQUIPA;4;T;AREQUIPA;;;;
2010;PIERRE SIMON LAPLACE;4;T;LIMA;;;;
2011;PASCUAL SACO OLIVEROS;4;T;CALLAO;;;;
2012;INTERNACIONAL ELIM;4;T;LIMA;;;;
2013;ORION;4;T;JUNIN;;;;
2014;SAN ANDRÉS;4;T;LIMA;;;;
2015;MARISCAL RAMON CASTILLA;4;T;LIMA;;;;
2016;MARIA DE LOS ANGELES;4;T;LIMA;;;;
2017;THALES DE MILETO;4;T;LIMA;;;;
2018;JUAN PABLO PEREGRINO;4;T;LIMA;;;;
2019;SAN ALFONSO;4;T;AYACUCHO;;;;
2020;ASOCIACION EDUCATIVA LENUS;4;T;LIMA;;;;
2021;NUESTRA SRA. DEL ROSARIO;4;T;LIMA;;;;
2022;MCM. DANIEL A. CARRIÓN GARCÍA;4;T;LIMA;;;;
2023;PITÁGORAS;4;T;LIMA;;;;
2024;VIRGEN DEL ROSARIO SALAMANCA;4;T;LIMA;;;;
2025;DON BOSCO;4;T;LIMA;;;;
2026;EBEN EZER;4;T;LIMA;;;;
2027;SANTIAGO ANTÚNEZ DE MAYOLO;4;T;LIMA;;;;
2028;ANGELO PATRI;4;T;LIMA;;;;
2029;ARIEL;4;T;LIMA;;;;
2030;SAN JOSE;4;T;CALLAO;;;;
2031;INGENIERIA;4;T;LIMA;;;;
2032;ELVIRA GARCIA Y GARCIA;4;T;LIMA;;;;
2033;MIGUEL ARCANGEL;4;T;LIMA;;;;
2034;SAN NICOLAS;4;T;LIMA;;;;
2035;SACO OLIVEROS DE LIMA;4;T;LIMA;;;;
2036;NICOLAI LOBACHEWSKY;4;T;LIMA;;;;
2037;SANTA MARIA;4;T;LIMA;;;;
2038;D. JESUS DE COMAS S.A.;4;T;LIMA;;;;
2039;CORAZON DE MARIA;4;T;LIMA;;;;
2040;SANTA FILIPINA DUCHESNE;4;T;LIMA;;;;
2041;SAN ANTONIO DE CARAPONGO;4;T;LIMA;;;;
2042;SACO OLIVEROS DE SANTA BEATRIZ;4;T;LIMA;;;;
2043;MANUEL POLO JIMENEZ;4;T;LIMA;;;;
2044;PITAGORAS SAN MIGUEL;4;T;LIMA;;;;
2045;MONSEÑOR JOSEMARIA ESCRIVÁ DE BALAGUER;4;T;LIMA;;;;
2046;SACO OLIVEROS;4;T;LIMA;;;;
2047;WILLIAM SHAKESPEARE;4;T;LIMA;;;;
2048;ENRIQUE N. ESPINOSA;4;T;LIMA;;;;
2049;SANTA TERESA DE ÁVILA;4;T;LIMA;;;;
2050;SANTA MONICA;4;T;PIURA;;;;
2051;LATINO;4;T;LA LIBERTAD;;;;
2052;FEDERICO VILLAREAL;4;T;HUANCAVELICA;;;;
2053;SANTA MARIA DEL ROSARIO;4;T;LIMA;;;;
2054;SAN LORENZO;4;T;LIMA;;;;
2055;CORONEL LEONCIO PRADO;4;T;LIMA;;;;
2056;LA INMACULADA;4;T;LIMA;;;;
2057;PAULO FREIRE;4;T;LIMA;;;;
2058;ABRAHAM MASLOW;4;T;LIMA;;;;
2059;SAN PATRICIO;4;T;LIMA;;;;
2060;SOR ANA DE LOS ANGELES;4;T;LIMA;;;;
2061;RAFAEL MARISCAL QUINTANILLA;4;T;LIMA;;;;
2062;WALT WHITMAN;4;T;LIMA;;;;
2063;ADUNI-A;4;T;APURIMAC;;;;
2064;SAN LUIS GONZAGA;4;T;LIMA;;;;
2065;NIÑO JESUS DE BELEN;4;T;LIMA;;;;
2066;SAN AGUSTIN;4;T;AYACUCHO;;;;
2067;LA SAGRADA FAMILIA;4;T;LIMA;;;;
2068;ANTONIO RAIMONDI;4;T;UCAYALI;;;;
2069;MARCELINO PAN Y VINO;4;T;LA LIBERTAD;;;;
2070;MAETERLINCK MAURICIO;4;T;LIMA;;;;
2071;REPUBLICA DE FRANCIA;4;T;LIMA;;;;
2072;CRAMER;4;T;LIMA;;;;
2073;MAESTRO CRUZ SACO;4;T;LIMA;;;;
2074;LA CATOLICA;4;T;LIMA;;;;
2075;CESAR VALLEJO;4;T;HUANUCO;;;;
2076;ISABEL LA CATOLICA;4;T;JUNIN;;;;
2077;SAN LUIS GONZAGA;4;T;PIURA;;;;
2078;EL CAMINO;4;T;JUNIN;;;;
2079;FAUSTINO PIAGGIO;4;T;PIURA;;;;
2080;INTERNACIONAL ELIM;4;T;LIMA;;;;
2081;PALAS ATENEA;4;T;LIMA;;;;
2082;LA ALBORADA;4;T;LIMA;;;;
2083;YACHAYHUASI;4;T;LIMA;;;;
2084;SAN LUCAS;4;T;LIMA;;;;
2085;SAN AGUSTIN;4;T;LORETO;;;;
2086;JOYCE;4;T;AREQUIPA;;;;
2087;COLEGIO JESUS MI REDENTOR;4;T;LIMA;;;;
2088;MARIA MAGDALENA;4;T;LIMA;;;;
2089;MAGDA PORTAL;4;T;LIMA;;;;
2090;BEATA SARITA COLONIA;4;T;CALLAO;;;;
2091;CORAZON DE JESUS;4;T;CALLAO;;;;
2092;LA INMACULADA CONCEPCIÓN;4;T;LIMA;;;;
2093;LOS ANGELES DE SAN JOSE;4;T;CALLAO;;;;
2094;SAN DIEGO DE ALCALA;4;T;ANCASH;;;;
2095;INSTITUCIÒN EDUCATIVA PRIVADA ALBERT EINSTEIN;4;T;LIMA;;;;
2096;LA MERCED DE BREÑA;4;T;LIMA;;;;
2097;ALBERT EINSTEN;4;T;LIMA;;;;
2098;COLEGIO PERUANO CANADIENSE;4;T;LIMA;;;;
2099;SAN GERARDO;4;T;LIMA;;;;
2100;VIRGEN DEL ROSARIO;4;T;LIMA;;;;
2101;UNIMASTER;4;T;LIMA;;;;
2102;PAMER-CARABAYLLO;4;T;LIMA;;;;
2103;FRANCISCANO SAN ROMAN;4;T;PUNO;;;;
2104;SAN JOSÉ DE CARABAYLLO;4;T;LIMA;;;;
2105;VILLA SAN JUAN;4;T;LIMA;;;;
2106;PAMER;4;T;LIMA;;;;
2107;UNIMUNDO;4;T;LIMA;;;;
2108;SEÑOR DE LA SOLEDAD;4;T;LIMA;;;;
2109;CIMAFIQ;4;T;HUANUCO;;;;
2110;TRILCE COLONIAL;4;T;LIMA;;;;
2111;NUESTRA SEÑORA DE LA NATIVIDAD;4;T;LIMA;;;;
2112;MILLENIUM;4;T;ICA;;;;
2113;LOS ROSALES;4;T;LIMA;;;;
2114;JAIME WHITE;4;T;MADRE DE DIOS;;;;
2115;JESUS ES MI LUZ;4;T;CALLAO;;;;
2116;EL REDENTOR;4;T;LIMA;;;;
2117;HONORES LUMBRERAS;4;T;LIMA;;;;
2118;TRILCE;4;T;MADRE DE DIOS;;;;
2119;DANIEL ALCIDES CARRION;4;T;CALLAO;;;;
2120;VIRGEN DE LA ESPERANZA;4;T;CALLAO;;;;
2121;LATINOAMERICANO;4;T;LIMA;;;;
2122;AMADEUS;4;T;JUNIN;;;;
2123;LA CIENTIFICA;4;T;MOQUEGUA;;;;
2124;JULIO RAMON RIBEYRO;4;T;LIMA;;;;
2125;PASCUAL SACO OLIVEROS - LUMBRERAS;4;T;LIMA;;;;
2126;SANTO DOMINGO SAVIO;4;T;LIMA;;;;
2127;VIRGEN DE LA RECONCILIACION;4;T;AREQUIPA;;;;
2128;NUESTRA SEÑORA DEL SAGRADO CORAZON DE JESUS;4;T;ANCASH;;;;
2129;VIRGEN DE GUADALUPE;4;T;LIMA;;;;
2130;LA SALLE SISTEMS;4;T;LIMA;;;;
2131;SAN JUAN;4;T;LIMA;;;;
2132;EL GUADALUPANO;4;T;LIMA;;;;
2133;CRUZ SACO DE SANTA LUZMILA;4;T;LIMA;;;;
2134;MONITOR HUASCAR;4;T;LIMA;;;;
2135;PERUANO DEL SAGRADO CORAZON;4;T;LIMA;;;;
2136;SAN LUCAS;4;T;SAN MARTIN;;;;
2137;REVERENDO HERMANO GASTON MARIA S.A.;4;T;LIMA;;;;
2138;CORAZON DE JESUS;4;T;LIMA;;;;
2139;IMPERIO;4;T;CUSCO;;;;
2140;INGENIEROS UNI;4;T;UCAYALI;;;;
2141;SAN FELIPE NERI;4;T;LIMA;;;;
2142;OSCAR MIRO QUESADA;4;T;LIMA;;;;
2143;NUESTRA SEÑORA DE LA MERCED;4;T;LIMA;;;;
2144;NEW ALBERT EINSTEIN SCHOOL;4;T;LIMA;;;;
2145;SAN IGNACIO DE LOYOLA;4;T;LIMA;;;;
2146;SAN DIEGO COLLEGE;4;T;LIMA;;;;
2147;SANTA MARIA VIRGEN;4;T;LIMA;;;;
2148;SANTA ROSA DE LIMA;4;T;LIMA;;;;
2149;DIOS ES AMOR;4;T;LIMA;;;;
2150;NUESTRA SEÑORA DEL CARMEN;4;T;LIMA;;;;
2151;CRUZ SACO DEL PINAR;4;T;LIMA;;;;
2152;MI PERU;4;T;LIMA;;;;
2153;NIELS BOHR;4;T;JUNIN;;;;
2154;LA CATOLICA;4;T;LIMA;;;;
2155;JESUS SALVADOR;4;T;CALLAO;;;;
2156;CIENCIAS APLICADAS;4;T;MOQUEGUA;;;;
2157;ANTONIA MORENO DE CACERES;4;T;LIMA;;;;
2158;MAX SCHELER;4;T;LIMA;;;;
2159;MARIA INMACULADA;4;T;LIMA;;;;
2160;TUPAC AMARU;4;T;CALLAO;;;;
2161;NUESTRA SEÑORA VIRGEN DEL CARMEN;4;T;CUSCO;;;;
2162;TRILCE FAUCETT;4;T;LIMA;;;;
2163;SAN JUAN BAUTISTA S.A.;4;T;LIMA;;;;
2164;ALEXANDER VON HUMBOLDT;4;T;TACNA;;;;
2165;PAUL MAURICIO DIRAX;4;T;LIMA;;;;
2166;LICEO SAN AGUSTIN;4;T;LIMA;;;;
2167;PASCUAL SACO OLIVEROS;4;T;LIMA;;;;
2168;LOS DOMINICOS DE PALAO;4;T;LIMA;;;;
2169;EL SEMBRADOR;4;T;LIMA;;;;
2170;SOMOS CULTURA ORGANIZADA ACADEMICAMENTE;4;T;LIMA;;;;
2171;FRANCO PERUANO GUSTAVE EIFFEL;4;T;AREQUIPA;;;;
2172;MATER PURISSIMA;4;T;LIMA;;;;
2173;MONTE CARMELO;4;T;LIMA;;;;
2174;LA CATOLICA MEGANORTE;4;T;LIMA;;;;
2175;SAN ANTONIO DE LIMA COLLEGE;4;T;LIMA;;;;
2176;DEFENSORES DE ZARUMILLA;4;T;LIMA;;;;
2177;LUIS NEGREIROS VEGA;4;T;CALLAO;;;;
2178;SAN ISIDRO PATRON DE VITARTE;4;T;LIMA;;;;
2179;SANTA MARIA;4;T;LIMA;;;;
2180;CIENCIAS;4;T;SAN MARTIN;;;;
2181;GALENO LIMA SUR;4;T;LIMA;;;;
2182;HANS CHRISTIAN ANDERSEN;4;T;LIMA;;;;
2183;RAMÓN SUÁREZ SAURI;4;T;CALLAO;;;;
2184;NELIDA NOEMI LEYVA TORRES;4;T;LIMA;;;;
2185;PAUL GROUSSAC DE COMAS;4;T;LIMA;;;;
2186;JUAN PABLO II;4;T;TUMBES;;;;
2187;CRUZ SACO;4;T;LIMA;;;;
2188;CEBA G.P WILLIAM MORRIS;4;T;AREQUIPA;;;;
2189;SANTA LUISA DE MARILLAC;4;T;LIMA;;;;
2190;MARKHAM;4;T;LIMA;;;;
2191;SEÑOR DE LA ASCENCION;4;T;LIMA;;;;
2192;GENERAL EMILIO SOYER CABERO;4;T;LIMA;;;;
2193;SANTA ROSA DE QUIVES;4;T;LIMA;;;;
2194;BELLA UNION;4;T;CALLAO;;;;
2195;RICARDO PALMA;4;T;LIMA;;;;
2196;CORAZON DE JESUS;4;T;LIMA;;;;
2197;MIGUEL ANGEL;4;T;AREQUIPA;;;;
2198;GUADALUPE;4;T;LIMA;;;;
2199;PITAGORAS DE SAMOS;4;T;PASCO;;;;
2200;SOR ANGELA LECCA;4;T;LIMA;;;;
2201;NUESTRA SEÑORA DEL PERPETUO SOCORRO;4;T;AMAZONAS;;;;
2202;ALFREDO REBAZA ACOSTA;4;T;LIMA;;;;
2203;PASTORES DE LA VIRGEN;4;T;LIMA;;;;
2204;NUESTRA SEÑORA DE LA PAZ;4;T;LIMA;;;;
2205;INGENIERIA;4;T;LIMA;;;;
2206;TRENTO ATE;4;T;LIMA;;;;
2207;HEROES DEL PACIFICO;4;T;LIMA;;;;
2208;RAMIRO VILLAVERDE LAZO;4;T;HUANCAVELICA;;;;
2209;SAGRADO CORAZON DE JESUS;4;T;LIMA;;;;
2210;SAN ANTONIO ABAD;4;T;LIMA;;;;
2211;HUSARES DE JUNIN;4;T;LIMA;;;;
2212;SAN PABLO;4;T;LIMA;;;;
2213;COLEGIO MAYOR SECUNDARIO PRESIDENTE DEL PERU;4;T;LIMA;;;;
2214;B. GROUP;4;T;CALLAO;;;;
2215;IEP PORTADORES DE LUZ;4;T;CALLAO;;;;
2216;LA PONTIFICIA;4;T;LIMA;;;;
2217;SAN BENITO DE PALERMO;4;T;LIMA;;;;
2218;VIRGEN DE FATIMA;4;T;LIMA;;;;
2219;RICARDO PALMA;4;T;LIMA;;;;
2220;ALEXANDER FLEMING;4;T;LIMA;;;;
2221;MARK TWAIN SCHOOL;3;S;LIMA;;;;
2222;VILLA AMERICA;4;T;LIMA;;;;
2223;HIMALAYA;4;T;LIMA;;;;
2224;SAN ANTONIO;4;T;LIMA;;;;
2225;SANTA MARIA DEL CAMINO;4;T;LIMA;;;;
2226;SAN LAZARO;4;T;CALLAO;;;;
2227;MENTES BRILLANTES;4;T;LIMA;;;;
2228;LOS PORTALES DEL SABER;4;T;LIMA;;;;
2229;SAINT MARYS SCHOOL S.A.C.;4;T;LIMA;;;;
2230;WALDORF CIENEGUILLA;4;T;LIMA;;;;
2231;ABRAHAM VALDELOMAR;4;T;LIMA;;;;
2232;ALFRED NOBEL;4;T;PASCO;;;;
2233;SACO OLIVEROS;4;T;LIMA;;;;
2234;ALBERT EINSTEIN;4;T;LIMA;;;;
2235;SAN AGUSTIN;4;T;LIMA;;;;
2236;BAUTISTA;4;T;LIMA;;;;
2237;EL PORVENIR;4;T;LA LIBERTAD;;;;
2238;LINCOLN DE VILLA;4;T;LIMA;;;;
2239;SAN AGUSTIN DE LA MOLINA;4;T;LIMA;;;;
2240;PLAY SCHOOL;4;T;LIMA;;;;
2241;SAGRADO CORAZON DE JESUS;4;T;LIMA;;;;
2242;LOS ANDES;4;T;JUNIN;;;;
2243;ORION;4;T;PASCO;;;;
2244;COLEGIO INTERNACIONAL DE LIMA;4;T;LIMA;;;;
2245;CRAMER COLLEGE;4;T;LA LIBERTAD;;;;
2246;EL NAZARENO;4;T;APURIMAC;;;;
2247;JAFET KORBAN;4;T;LIMA;;;;
2248;ANNIES SCHOOL;4;T;LIMA;;;;
2249;RICHARD BACH;4;T;LIMA;;;;
2250;CLARET;4;T;LIMA;;;;
2251;CHRISTIAN BARNARD;4;T;LIMA;;;;
2252;SANTISIMO JESUS;4;T;ICA;;;;
2253;PAMER SALAMANCA;4;T;LIMA;;;;
2254;SOLLERTIA;4;T;UCAYALI;;;;
2255;LA VICTORIA;4;T;LIMA;;;;
2256;PAMER;4;T;JUNIN;;;;
2257;LAS AMERICAS;4;T;LIMA;;;;
2258;JESUS SUBLIME MAESTRO;4;T;LIMA;;;;
2259;SACO OLIVEROS DE LA VICTORIA;4;T;LIMA;;;;
2260;SAN JUAN BAUTISTA DE LA SALLE;4;T;LIMA;;;;
2261;STEPHEN HAWKING;4;T;JUNIN;;;;
2262;SAN JUAN DE PUENTE PIEDRA;4;T;LIMA;;;;
2263;JOSE GALVEZ BARRENECHEA;4;T;LIMA;;;;
2264;HENRI LA FONTAINE;4;T;LIMA;;;;
2265;NUESTRO SEÑOR CAUTIVO DE AYABACA;4;T;CALLAO;;;;
2266;CORAZON DE GUADALUPE;4;T;LIMA;;;;
2267;YESHUA;4;T;ICA;;;;
2268;JEAN PIAGET;4;T;AYACUCHO;;;;
2269;THOMAS JEFFERSON;4;T;CALLAO;;;;
2270;VIRGEN MARIA;4;T;ICA;;;;
2271;BERTRAND RUSSELL;4;T;LIMA;;;;
2272;COLEGIO MARIA NICOLE;4;T;LIMA;;;;
2273;SANTA MONICA;4;T;LIMA;;;;
2274;NUESTRA SEÑORA DE COCHARCAS;4;T;LIMA;;;;
2275;DIVINA TRINIDAD;4;T;LIMA;;;;
2276;MAESTRO DIVINO DE CONDEVILLA;4;T;LIMA;;;;
2277;PABLO VI;4;T;LIMA;;;;
2278;MENDEL;4;T;AREQUIPA;;;;
2279;GRACIAS JESUS;4;T;LIMA;;;;
2280;LUIS FABIO XAMMAR;4;T;LIMA;;;;
2281;DAVID LIVINGSTONE;4;T;LIMA;;;;
2282;SOR MARIA GORETTI;4;T;LIMA;;;;
2283;MARCELINO CHAMPAGNAT;4;T;PUNO;;;;
2284;SIR ISAAC NEWTON;4;T;LIMA;;;;
2285;FRANKLIN ROOSEVELT;4;T;LIMA;;;;
2286;BUEN PASTOR;4;T;PUNO;;;;
2287;JOHN WESLEY;4;T;AREQUIPA;;;;
2288;INGENIERIA SAN MARTIN DE PORRES;4;T;LIMA;;;;
2289;MAX PLANCK;4;T;LIMA;;;;
2290;SACO OLIVEROS DE SANTA ISABEL;4;T;LIMA;;;;
2291;EL FUNDAMENTO;4;T;CALLAO;;;;
2292;PAMER;4;T;LIMA;;;;
2293;RVDO. WILLIAM MC. CARTHY SCHOOL;4;T;LIMA;;;;
2294;SINAI;4;T;LIMA;;;;
2295;ALFONSO UGARTE;4;T;LIMA;;;;
2296;PROMOTORA LOS OLIVOS S.A.C.;4;T;LIMA;;;;
2297;JUAN MACIAS DE PACHACUTEC;4;T;CALLAO;;;;
2298;CAMBRIDGE COLLEGE;4;T;LIMA;;;;
2299;SAN MARTIN SISTEMA INTEGRAL;4;T;LIMA;;;;
2300;MATER ADMIRABILIS;4;T;LIMA;;;;
2301;EL NAZARENO;4;T;CUSCO;;;;
2302;EUROAMERICANO;4;T;PUNO;;;;
2303;COLEGIO TECNICO PARROQUIAL PERUANO CHINO SAN FRANCISCO DE ASIS;4;T;LIMA;;;;
2304;MARISCAL ANDRES AVELINO CACERES;4;T;LIMA;;;;
2305;PERUANO AMERICANO;4;T;LIMA;;;;
2306;NIÑO CHAPERITO;4;T;LIMA;;;;
2307;ASOCIACION EDUCATIVA ELIM;4;T;LIMA;;;;
2308;CORAZON DEL NIÑO JESUS;4;T;LA LIBERTAD;;;;
2309;RENE CRUCHET;4;T;LIMA;;;;
2310;MARIA REYNA;4;T;AREQUIPA;;;;
2311;DIVINO MAESTRO;4;T;HUANCAVELICA;;;;
2312;AMERICA´S HIGH SCHOOL;4;T;CALLAO;;;;
2313;NUESTRA SEÑORA DEL ROSARIO DE VILLA;4;T;LIMA;;;;
2314;POW SANG;4;T;ICA;;;;
2315;LA CATOLICA;4;T;ICA;;;;
2316;MARIA MONTESSORI DEL PERU;4;T;LIMA;;;;
2317;FRIEDERICH GAUSS;4;T;LIMA;;;;
2318;JIREH;4;T;LIMA;;;;
2319;LA CATOLICA;4;T;CAJAMARCA;;;;
2320;ALBERT EINSTEIN;4;T;JUNIN;;;;
2321;SAN AGUSTIN;4;T;LIMA;;;;
2322;JESUS DE BELEN;4;T;LIMA;;;;
2323;SAN IGNACIO DE LOYOLA;4;T;CALLAO;;;;
2324;JUAN JACOBO ROUSSEAU;4;T;LIMA;;;;
2325;RICARDO PALMA;4;T;LIMA;;;;
2326;NIÑO DE JESUS;4;T;LIMA;;;;
2327;SANTA ZOILA;4;T;LIMA;;;;
2328;ROBERT HOOKE;4;T;LIMA;;;;
2329;ALELUYA;4;T;LORETO;;;;
2330;SAN ANDRES;4;T;LIMA;;;;
2331;EL NAZARENO;4;T;LIMA;;;;
2332;ELVIRA GARCIA Y GARCIA;4;T;LIMA;;;;
2333;MARIA MONTESSORI;4;T;LIMA;;;;
2334;PAMER CARLOS IZAGUIRRE;4;T;LIMA;;;;
2335;SAN CARLOS;4;T;LIMA;;;;
2336;SAN ANTONIO MARIA CLARET;4;T;JUNIN;;;;
2337;WILLIAM PRESCOTT;4;T;MOQUEGUA;;;;
2338;NUESTRA SEÑORA DE MONSERRAT;4;T;JUNIN;;;;
2339;TRILCE LOS OLIVOS;4;T;LIMA;;;;
2340;EL NAZARENO;4;T;LIMA;;;;
2341;AUGUSTA LOPEZ ARENAS;4;T;LAMBAYEQUE;;;;
2342;DOMINGO SAVIO;4;T;LIMA;;;;
2343;ANDRES BELLO;4;T;LA LIBERTAD;;;;
2344;PRAXIS;4;T;JUNIN;;;;
2345;MIRAFLORES SCHOOL;4;T;LIMA;;;;
2346;JORGE BASADRE;4;T;LAMBAYEQUE;;;;
2347;LA SALLE;4;T;CUSCO;;;;
2348;TRILCE SALAVERRY;4;T;LIMA;;;;
2349;CRISTIANO ELLIOT;4;T;LA LIBERTAD;;;;
2350;PRIVADO SAN HILARIO;4;T;LAMBAYEQUE;;;;
2351;SAGRADO CORAZON DE JESUS;4;T;LIMA;;;;
2352;EXCELENCIA;4;T;LAMBAYEQUE;;;;
2353;LUMBRERAS;4;T;LIMA;;;;
2354;SAN VIATOR;4;T;ANCASH;;;;
2355;EUROAMERICA;4;T;CALLAO;;;;
2356;ACUARELA;4;T;CAJAMARCA;;;;
2357;SAN MARTIN DE TOURS;4;T;CAJAMARCA;;;;
2358;SAN AGUSTIN;4;T;LIMA;;;;
2359;SIGMA (CIRCULO DE INGENIERIA DEL RIMAC);4;T;LIMA;;;;
2360;SEÑOR DE LA ASCENCION;4;T;LIMA;;;;
2361;QORIKANCHA;4;T;CUSCO;;;;
2362;ABRAHAM LINCOLN COLLEGE;4;T;LIMA;;;;
2363;PAMER - SANTA BEATRIZ;4;T;LIMA;;;;
2364;TRILCE;4;T;ANCASH;;;;
2365;TRILCE CHORRILLOS II;4;T;LIMA;;;;
2366;MAESTRO CESAR VALLEJO;4;T;LIMA;;;;
2367;AURELIO MIRO QUESADA;4;T;LIMA;;;;
2368;MANUEL GONZALES PRADA;4;T;LIMA;;;;
2369;SAN JOSE DE LOS FICUS;4;T;LIMA;;;;
2370;ALBERT EINSTEIN;4;T;LIMA;;;;
2371;CHRISTIAN N. BARNARD;4;T;PASCO;;;;
2372;PERUVIAN SCHOOL;4;T;JUNIN;;;;
2373;VIRGEN DEL CAMINO;4;T;LIMA;;;;
2374;LOS EDUCADORES DEL SABER;4;T;LIMA;;;;
2375;JUAN WESLEY SIGLO XXI;4;T;LIMA;;;;
2376;SACO OLIVEROS;4;T;LIMA;;;;
2377;WILLIAM PRESCOT;4;T;CAJAMARCA;;;;
2378;MARIANISTA;4;T;AREQUIPA;;;;
2379;NACIONES UNIDAS;4;T;LIMA;;;;
2380;ISABEL LA CATOLICA;4;T;LAMBAYEQUE;;;;
2381;BOSTON COLLEGE;4;T;LAMBAYEQUE;;;;
2382;SAN FRANCISCO SOLANO;4;T;AREQUIPA;;;;
2383;SAN SEBASTIAN LOS OLIVOS;4;T;LIMA;;;;
2384;SAN SILVESTRE HIGH SCHOOL;4;T;LAMBAYEQUE;;;;
2385;FRANCISCO ANTONIO DE ZELA;4;T;LIMA;;;;
2386;SANTA ANA DE INGENIERIA;4;T;LIMA;;;;
2387;HONORIO DELGADO;4;T;LIMA;;;;
2388;HONORES DE ATE;4;T;LIMA;;;;
2389;INGENIERIA DE LOS CEDROS;4;T;LIMA;;;;
2390;ALEXANDER GRAHAM BELL;4;T;LIMA;;;;
2391;TALENTUS VILLA;4;T;LIMA;;;;
2392;ALFREDO BRYCE ECHENIQUE;4;T;AYACUCHO;;;;
2393;AYACUCHO;4;T;AYACUCHO;;;;
2394;FRANCIS SCHAEFFER;4;T;LIMA;;;;
2395;VIRGEN DE LA ASUNCION HIGH SCHOOL;4;T;LIMA;;;;
2396;CIRCULO INGENIERIA;4;T;LIMA;;;;
2397;MARIA AUXILIADORA;4;T;LIMA;;;;
2398;TRENTO PRO;4;T;LIMA;;;;
2399;SAINTE CATHERINE LABOURE S.R.LTDA;4;T;AREQUIPA;;;;
2400;SANTA MARIA DE JESUS;4;T;LIMA;;;;
2401;BRUNING COLLEGE;4;T;LAMBAYEQUE;;;;
2402;REINA DEL SANTISIMO ROSARIO;4;T;ICA;;;;
2403;INTERSYS - NB;4;T;JUNIN;;;;
2404;PAMER BARRANCO;4;T;LIMA;;;;
2405;BENJAMIN FRANKLIN;4;T;LIMA;;;;
2406;SACO OLIVEROS DE LOS CIPRESES;4;T;LIMA;;;;
2407;MICHAEL FARADAY;4;T;LIMA;;;;
